,labels,source,path
4036,male_happy,CREMA,../../../emotion_data/AudioWAV/1050_ITS_HAP_XX.wav
4037,male_neutral,CREMA,../../../emotion_data/AudioWAV/1050_ITS_NEU_XX.wav
4038,male_sad,CREMA,../../../emotion_data/AudioWAV/1050_ITS_SAD_XX.wav
4039,male_angry,CREMA,../../../emotion_data/AudioWAV/1050_IWL_ANG_XX.wav
4040,male_disgust,CREMA,../../../emotion_data/AudioWAV/1050_IWL_DIS_XX.wav
4041,male_fear,CREMA,../../../emotion_data/AudioWAV/1050_IWL_FEA_XX.wav
4042,male_happy,CREMA,../../../emotion_data/AudioWAV/1050_IWL_HAP_XX.wav
4043,male_neutral,CREMA,../../../emotion_data/AudioWAV/1050_IWL_NEU_XX.wav
4044,male_sad,CREMA,../../../emotion_data/AudioWAV/1050_IWL_SAD_XX.wav
4045,male_angry,CREMA,../../../emotion_data/AudioWAV/1050_IWW_ANG_XX.wav
4046,male_disgust,CREMA,../../../emotion_data/AudioWAV/1050_IWW_DIS_XX.wav
4047,male_fear,CREMA,../../../emotion_data/AudioWAV/1050_IWW_FEA_XX.wav
4048,male_happy,CREMA,../../../emotion_data/AudioWAV/1050_IWW_HAP_XX.wav
4049,male_neutral,CREMA,../../../emotion_data/AudioWAV/1050_IWW_NEU_XX.wav
4050,male_sad,CREMA,../../../emotion_data/AudioWAV/1050_IWW_SAD_XX.wav
4051,male_angry,CREMA,../../../emotion_data/AudioWAV/1050_MTI_ANG_XX.wav
4052,male_disgust,CREMA,../../../emotion_data/AudioWAV/1050_MTI_DIS_XX.wav
4053,male_fear,CREMA,../../../emotion_data/AudioWAV/1050_MTI_FEA_XX.wav
4054,male_happy,CREMA,../../../emotion_data/AudioWAV/1050_MTI_HAP_XX.wav
4055,male_neutral,CREMA,../../../emotion_data/AudioWAV/1050_MTI_NEU_XX.wav
4056,male_sad,CREMA,../../../emotion_data/AudioWAV/1050_MTI_SAD_XX.wav
4057,male_angry,CREMA,../../../emotion_data/AudioWAV/1050_TAI_ANG_XX.wav
4058,male_disgust,CREMA,../../../emotion_data/AudioWAV/1050_TAI_DIS_XX.wav
4059,male_fear,CREMA,../../../emotion_data/AudioWAV/1050_TAI_FEA_XX.wav
4060,male_happy,CREMA,../../../emotion_data/AudioWAV/1050_TAI_HAP_XX.wav
4061,male_neutral,CREMA,../../../emotion_data/AudioWAV/1050_TAI_NEU_XX.wav
4062,male_sad,CREMA,../../../emotion_data/AudioWAV/1050_TAI_SAD_XX.wav
4063,male_angry,CREMA,../../../emotion_data/AudioWAV/1050_TIE_ANG_XX.wav
4064,male_disgust,CREMA,../../../emotion_data/AudioWAV/1050_TIE_DIS_XX.wav
4065,male_fear,CREMA,../../../emotion_data/AudioWAV/1050_TIE_FEA_XX.wav
4066,male_happy,CREMA,../../../emotion_data/AudioWAV/1050_TIE_HAP_XX.wav
4067,male_neutral,CREMA,../../../emotion_data/AudioWAV/1050_TIE_NEU_XX.wav
4068,male_sad,CREMA,../../../emotion_data/AudioWAV/1050_TIE_SAD_XX.wav
4069,male_angry,CREMA,../../../emotion_data/AudioWAV/1050_TSI_ANG_XX.wav
4070,male_disgust,CREMA,../../../emotion_data/AudioWAV/1050_TSI_DIS_XX.wav
4071,male_fear,CREMA,../../../emotion_data/AudioWAV/1050_TSI_FEA_XX.wav
4072,male_happy,CREMA,../../../emotion_data/AudioWAV/1050_TSI_HAP_XX.wav
4073,male_neutral,CREMA,../../../emotion_data/AudioWAV/1050_TSI_NEU_XX.wav
4074,male_sad,CREMA,../../../emotion_data/AudioWAV/1050_TSI_SAD_XX.wav
4075,male_angry,CREMA,../../../emotion_data/AudioWAV/1050_WSI_ANG_XX.wav
4076,male_disgust,CREMA,../../../emotion_data/AudioWAV/1050_WSI_DIS_XX.wav
4077,male_fear,CREMA,../../../emotion_data/AudioWAV/1050_WSI_FEA_XX.wav
4078,male_happy,CREMA,../../../emotion_data/AudioWAV/1050_WSI_HAP_XX.wav
4079,male_neutral,CREMA,../../../emotion_data/AudioWAV/1050_WSI_NEU_XX.wav
4080,male_sad,CREMA,../../../emotion_data/AudioWAV/1050_WSI_SAD_XX.wav
4081,male_angry,CREMA,../../../emotion_data/AudioWAV/1051_DFA_ANG_XX.wav
4082,male_disgust,CREMA,../../../emotion_data/AudioWAV/1051_DFA_DIS_XX.wav
4083,male_fear,CREMA,../../../emotion_data/AudioWAV/1051_DFA_FEA_XX.wav
4084,male_happy,CREMA,../../../emotion_data/AudioWAV/1051_DFA_HAP_XX.wav
4085,male_neutral,CREMA,../../../emotion_data/AudioWAV/1051_DFA_NEU_XX.wav
4086,male_sad,CREMA,../../../emotion_data/AudioWAV/1051_DFA_SAD_XX.wav
4087,male_angry,CREMA,../../../emotion_data/AudioWAV/1051_IEO_ANG_HI.wav
4088,male_angry,CREMA,../../../emotion_data/AudioWAV/1051_IEO_ANG_LO.wav
4089,male_angry,CREMA,../../../emotion_data/AudioWAV/1051_IEO_ANG_MD.wav
4090,male_disgust,CREMA,../../../emotion_data/AudioWAV/1051_IEO_DIS_HI.wav
4091,male_disgust,CREMA,../../../emotion_data/AudioWAV/1051_IEO_DIS_LO.wav
4092,male_disgust,CREMA,../../../emotion_data/AudioWAV/1051_IEO_DIS_MD.wav
4093,male_fear,CREMA,../../../emotion_data/AudioWAV/1051_IEO_FEA_HI.wav
4094,male_fear,CREMA,../../../emotion_data/AudioWAV/1051_IEO_FEA_LO.wav
4095,male_fear,CREMA,../../../emotion_data/AudioWAV/1051_IEO_FEA_MD.wav
4096,male_happy,CREMA,../../../emotion_data/AudioWAV/1051_IEO_HAP_HI.wav
4097,male_happy,CREMA,../../../emotion_data/AudioWAV/1051_IEO_HAP_LO.wav
4098,male_happy,CREMA,../../../emotion_data/AudioWAV/1051_IEO_HAP_MD.wav
4099,male_neutral,CREMA,../../../emotion_data/AudioWAV/1051_IEO_NEU_XX.wav
4100,male_sad,CREMA,../../../emotion_data/AudioWAV/1051_IEO_SAD_HI.wav
4101,male_sad,CREMA,../../../emotion_data/AudioWAV/1051_IEO_SAD_LO.wav
4102,male_sad,CREMA,../../../emotion_data/AudioWAV/1051_IEO_SAD_MD.wav
4103,male_angry,CREMA,../../../emotion_data/AudioWAV/1051_IOM_ANG_XX.wav
4104,male_disgust,CREMA,../../../emotion_data/AudioWAV/1051_IOM_DIS_XX.wav
4105,male_fear,CREMA,../../../emotion_data/AudioWAV/1051_IOM_FEA_XX.wav
4106,male_happy,CREMA,../../../emotion_data/AudioWAV/1051_IOM_HAP_XX.wav
4107,male_neutral,CREMA,../../../emotion_data/AudioWAV/1051_IOM_NEU_XX.wav
4108,male_sad,CREMA,../../../emotion_data/AudioWAV/1051_IOM_SAD_XX.wav
4109,male_angry,CREMA,../../../emotion_data/AudioWAV/1051_ITH_ANG_XX.wav
4110,male_disgust,CREMA,../../../emotion_data/AudioWAV/1051_ITH_DIS_XX.wav
4111,male_fear,CREMA,../../../emotion_data/AudioWAV/1051_ITH_FEA_XX.wav
4112,male_happy,CREMA,../../../emotion_data/AudioWAV/1051_ITH_HAP_XX.wav
4113,male_neutral,CREMA,../../../emotion_data/AudioWAV/1051_ITH_NEU_XX.wav
4114,male_sad,CREMA,../../../emotion_data/AudioWAV/1051_ITH_SAD_XX.wav
4115,male_angry,CREMA,../../../emotion_data/AudioWAV/1051_ITS_ANG_XX.wav
4116,male_disgust,CREMA,../../../emotion_data/AudioWAV/1051_ITS_DIS_XX.wav
4117,male_fear,CREMA,../../../emotion_data/AudioWAV/1051_ITS_FEA_XX.wav
4118,male_happy,CREMA,../../../emotion_data/AudioWAV/1051_ITS_HAP_XX.wav
4119,male_neutral,CREMA,../../../emotion_data/AudioWAV/1051_ITS_NEU_XX.wav
4120,male_sad,CREMA,../../../emotion_data/AudioWAV/1051_ITS_SAD_XX.wav
4121,male_angry,CREMA,../../../emotion_data/AudioWAV/1051_IWL_ANG_XX.wav
4122,male_disgust,CREMA,../../../emotion_data/AudioWAV/1051_IWL_DIS_XX.wav
4123,male_fear,CREMA,../../../emotion_data/AudioWAV/1051_IWL_FEA_XX.wav
4124,male_happy,CREMA,../../../emotion_data/AudioWAV/1051_IWL_HAP_XX.wav
4125,male_neutral,CREMA,../../../emotion_data/AudioWAV/1051_IWL_NEU_XX.wav
4126,male_sad,CREMA,../../../emotion_data/AudioWAV/1051_IWL_SAD_XX.wav
4127,male_angry,CREMA,../../../emotion_data/AudioWAV/1051_IWW_ANG_XX.wav
4128,male_disgust,CREMA,../../../emotion_data/AudioWAV/1051_IWW_DIS_XX.wav
4129,male_fear,CREMA,../../../emotion_data/AudioWAV/1051_IWW_FEA_XX.wav
4130,male_happy,CREMA,../../../emotion_data/AudioWAV/1051_IWW_HAP_XX.wav
4131,male_neutral,CREMA,../../../emotion_data/AudioWAV/1051_IWW_NEU_XX.wav
4132,male_sad,CREMA,../../../emotion_data/AudioWAV/1051_IWW_SAD_XX.wav
4133,male_angry,CREMA,../../../emotion_data/AudioWAV/1051_MTI_ANG_XX.wav
4134,male_disgust,CREMA,../../../emotion_data/AudioWAV/1051_MTI_DIS_XX.wav
4135,male_fear,CREMA,../../../emotion_data/AudioWAV/1051_MTI_FEA_XX.wav
4136,male_happy,CREMA,../../../emotion_data/AudioWAV/1051_MTI_HAP_XX.wav
4137,male_neutral,CREMA,../../../emotion_data/AudioWAV/1051_MTI_NEU_XX.wav
4138,male_sad,CREMA,../../../emotion_data/AudioWAV/1051_MTI_SAD_XX.wav
4139,male_angry,CREMA,../../../emotion_data/AudioWAV/1051_TAI_ANG_XX.wav
4140,male_disgust,CREMA,../../../emotion_data/AudioWAV/1051_TAI_DIS_XX.wav
4141,male_fear,CREMA,../../../emotion_data/AudioWAV/1051_TAI_FEA_XX.wav
4142,male_happy,CREMA,../../../emotion_data/AudioWAV/1051_TAI_HAP_XX.wav
4143,male_neutral,CREMA,../../../emotion_data/AudioWAV/1051_TAI_NEU_XX.wav
4144,male_sad,CREMA,../../../emotion_data/AudioWAV/1051_TAI_SAD_XX.wav
4145,male_angry,CREMA,../../../emotion_data/AudioWAV/1051_TIE_ANG_XX.wav
4146,male_disgust,CREMA,../../../emotion_data/AudioWAV/1051_TIE_DIS_XX.wav
4147,male_fear,CREMA,../../../emotion_data/AudioWAV/1051_TIE_FEA_XX.wav
4148,male_happy,CREMA,../../../emotion_data/AudioWAV/1051_TIE_HAP_XX.wav
4149,male_neutral,CREMA,../../../emotion_data/AudioWAV/1051_TIE_NEU_XX.wav
4150,male_sad,CREMA,../../../emotion_data/AudioWAV/1051_TIE_SAD_XX.wav
4151,male_angry,CREMA,../../../emotion_data/AudioWAV/1051_TSI_ANG_XX.wav
4152,male_disgust,CREMA,../../../emotion_data/AudioWAV/1051_TSI_DIS_XX.wav
4153,male_fear,CREMA,../../../emotion_data/AudioWAV/1051_TSI_FEA_XX.wav
4154,male_happy,CREMA,../../../emotion_data/AudioWAV/1051_TSI_HAP_XX.wav
4155,male_neutral,CREMA,../../../emotion_data/AudioWAV/1051_TSI_NEU_XX.wav
4156,male_sad,CREMA,../../../emotion_data/AudioWAV/1051_TSI_SAD_XX.wav
4157,male_angry,CREMA,../../../emotion_data/AudioWAV/1051_WSI_ANG_XX.wav
4158,male_disgust,CREMA,../../../emotion_data/AudioWAV/1051_WSI_DIS_XX.wav
4159,male_fear,CREMA,../../../emotion_data/AudioWAV/1051_WSI_FEA_XX.wav
4160,male_happy,CREMA,../../../emotion_data/AudioWAV/1051_WSI_HAP_XX.wav
4161,male_neutral,CREMA,../../../emotion_data/AudioWAV/1051_WSI_NEU_XX.wav
4162,male_sad,CREMA,../../../emotion_data/AudioWAV/1051_WSI_SAD_XX.wav
4163,female_angry,CREMA,../../../emotion_data/AudioWAV/1052_DFA_ANG_XX.wav
4164,female_disgust,CREMA,../../../emotion_data/AudioWAV/1052_DFA_DIS_XX.wav
4165,female_fear,CREMA,../../../emotion_data/AudioWAV/1052_DFA_FEA_XX.wav
4166,female_happy,CREMA,../../../emotion_data/AudioWAV/1052_DFA_HAP_XX.wav
4167,female_neutral,CREMA,../../../emotion_data/AudioWAV/1052_DFA_NEU_XX.wav
4168,female_sad,CREMA,../../../emotion_data/AudioWAV/1052_DFA_SAD_XX.wav
4169,female_angry,CREMA,../../../emotion_data/AudioWAV/1052_IEO_ANG_HI.wav
4170,female_angry,CREMA,../../../emotion_data/AudioWAV/1052_IEO_ANG_LO.wav
4171,female_angry,CREMA,../../../emotion_data/AudioWAV/1052_IEO_ANG_MD.wav
4172,female_disgust,CREMA,../../../emotion_data/AudioWAV/1052_IEO_DIS_HI.wav
4173,female_disgust,CREMA,../../../emotion_data/AudioWAV/1052_IEO_DIS_LO.wav
4174,female_disgust,CREMA,../../../emotion_data/AudioWAV/1052_IEO_DIS_MD.wav
4175,female_fear,CREMA,../../../emotion_data/AudioWAV/1052_IEO_FEA_HI.wav
4176,female_fear,CREMA,../../../emotion_data/AudioWAV/1052_IEO_FEA_LO.wav
4177,female_fear,CREMA,../../../emotion_data/AudioWAV/1052_IEO_FEA_MD.wav
4178,female_happy,CREMA,../../../emotion_data/AudioWAV/1052_IEO_HAP_HI.wav
4179,female_happy,CREMA,../../../emotion_data/AudioWAV/1052_IEO_HAP_LO.wav
4180,female_happy,CREMA,../../../emotion_data/AudioWAV/1052_IEO_HAP_MD.wav
4181,female_neutral,CREMA,../../../emotion_data/AudioWAV/1052_IEO_NEU_XX.wav
4182,female_sad,CREMA,../../../emotion_data/AudioWAV/1052_IEO_SAD_HI.wav
4183,female_sad,CREMA,../../../emotion_data/AudioWAV/1052_IEO_SAD_LO.wav
4184,female_sad,CREMA,../../../emotion_data/AudioWAV/1052_IEO_SAD_MD.wav
4185,female_angry,CREMA,../../../emotion_data/AudioWAV/1052_IOM_ANG_XX.wav
4186,female_disgust,CREMA,../../../emotion_data/AudioWAV/1052_IOM_DIS_XX.wav
4187,female_fear,CREMA,../../../emotion_data/AudioWAV/1052_IOM_FEA_XX.wav
4188,female_happy,CREMA,../../../emotion_data/AudioWAV/1052_IOM_HAP_XX.wav
4189,female_neutral,CREMA,../../../emotion_data/AudioWAV/1052_IOM_NEU_XX.wav
4190,female_sad,CREMA,../../../emotion_data/AudioWAV/1052_IOM_SAD_XX.wav
4191,female_angry,CREMA,../../../emotion_data/AudioWAV/1052_ITH_ANG_XX.wav
4192,female_disgust,CREMA,../../../emotion_data/AudioWAV/1052_ITH_DIS_XX.wav
4193,female_fear,CREMA,../../../emotion_data/AudioWAV/1052_ITH_FEA_XX.wav
4194,female_happy,CREMA,../../../emotion_data/AudioWAV/1052_ITH_HAP_XX.wav
4195,female_neutral,CREMA,../../../emotion_data/AudioWAV/1052_ITH_NEU_XX.wav
4196,female_sad,CREMA,../../../emotion_data/AudioWAV/1052_ITH_SAD_XX.wav
4197,female_angry,CREMA,../../../emotion_data/AudioWAV/1052_ITS_ANG_XX.wav
4198,female_disgust,CREMA,../../../emotion_data/AudioWAV/1052_ITS_DIS_XX.wav
4199,female_fear,CREMA,../../../emotion_data/AudioWAV/1052_ITS_FEA_XX.wav
4200,female_happy,CREMA,../../../emotion_data/AudioWAV/1052_ITS_HAP_XX.wav
4201,female_neutral,CREMA,../../../emotion_data/AudioWAV/1052_ITS_NEU_XX.wav
4202,female_sad,CREMA,../../../emotion_data/AudioWAV/1052_ITS_SAD_XX.wav
4203,female_angry,CREMA,../../../emotion_data/AudioWAV/1052_IWL_ANG_XX.wav
4204,female_disgust,CREMA,../../../emotion_data/AudioWAV/1052_IWL_DIS_XX.wav
4205,female_fear,CREMA,../../../emotion_data/AudioWAV/1052_IWL_FEA_XX.wav
4206,female_happy,CREMA,../../../emotion_data/AudioWAV/1052_IWL_HAP_XX.wav
4207,female_neutral,CREMA,../../../emotion_data/AudioWAV/1052_IWL_NEU_XX.wav
4208,female_sad,CREMA,../../../emotion_data/AudioWAV/1052_IWL_SAD_XX.wav
4209,female_angry,CREMA,../../../emotion_data/AudioWAV/1052_IWW_ANG_XX.wav
4210,female_disgust,CREMA,../../../emotion_data/AudioWAV/1052_IWW_DIS_XX.wav
4211,female_fear,CREMA,../../../emotion_data/AudioWAV/1052_IWW_FEA_XX.wav
4212,female_happy,CREMA,../../../emotion_data/AudioWAV/1052_IWW_HAP_XX.wav
4213,female_neutral,CREMA,../../../emotion_data/AudioWAV/1052_IWW_NEU_XX.wav
4214,female_sad,CREMA,../../../emotion_data/AudioWAV/1052_IWW_SAD_XX.wav
4215,female_angry,CREMA,../../../emotion_data/AudioWAV/1052_MTI_ANG_XX.wav
4216,female_disgust,CREMA,../../../emotion_data/AudioWAV/1052_MTI_DIS_XX.wav
4217,female_fear,CREMA,../../../emotion_data/AudioWAV/1052_MTI_FEA_XX.wav
4218,female_happy,CREMA,../../../emotion_data/AudioWAV/1052_MTI_HAP_XX.wav
4219,female_neutral,CREMA,../../../emotion_data/AudioWAV/1052_MTI_NEU_XX.wav
4220,female_sad,CREMA,../../../emotion_data/AudioWAV/1052_MTI_SAD_XX.wav
4221,female_angry,CREMA,../../../emotion_data/AudioWAV/1052_TAI_ANG_XX.wav
4222,female_disgust,CREMA,../../../emotion_data/AudioWAV/1052_TAI_DIS_XX.wav
4223,female_fear,CREMA,../../../emotion_data/AudioWAV/1052_TAI_FEA_XX.wav
4224,female_happy,CREMA,../../../emotion_data/AudioWAV/1052_TAI_HAP_XX.wav
4225,female_neutral,CREMA,../../../emotion_data/AudioWAV/1052_TAI_NEU_XX.wav
4226,female_sad,CREMA,../../../emotion_data/AudioWAV/1052_TAI_SAD_XX.wav
4227,female_angry,CREMA,../../../emotion_data/AudioWAV/1052_TIE_ANG_XX.wav
4228,female_disgust,CREMA,../../../emotion_data/AudioWAV/1052_TIE_DIS_XX.wav
4229,female_fear,CREMA,../../../emotion_data/AudioWAV/1052_TIE_FEA_XX.wav
4230,female_happy,CREMA,../../../emotion_data/AudioWAV/1052_TIE_HAP_XX.wav
4231,female_neutral,CREMA,../../../emotion_data/AudioWAV/1052_TIE_NEU_XX.wav
4232,female_sad,CREMA,../../../emotion_data/AudioWAV/1052_TIE_SAD_XX.wav
4233,female_angry,CREMA,../../../emotion_data/AudioWAV/1052_TSI_ANG_XX.wav
4234,female_disgust,CREMA,../../../emotion_data/AudioWAV/1052_TSI_DIS_XX.wav
4235,female_fear,CREMA,../../../emotion_data/AudioWAV/1052_TSI_FEA_XX.wav
4236,female_happy,CREMA,../../../emotion_data/AudioWAV/1052_TSI_HAP_XX.wav
4237,female_neutral,CREMA,../../../emotion_data/AudioWAV/1052_TSI_NEU_XX.wav
4238,female_sad,CREMA,../../../emotion_data/AudioWAV/1052_TSI_SAD_XX.wav
4239,female_angry,CREMA,../../../emotion_data/AudioWAV/1052_WSI_ANG_XX.wav
4240,female_disgust,CREMA,../../../emotion_data/AudioWAV/1052_WSI_DIS_XX.wav
4241,female_fear,CREMA,../../../emotion_data/AudioWAV/1052_WSI_FEA_XX.wav
4242,female_happy,CREMA,../../../emotion_data/AudioWAV/1052_WSI_HAP_XX.wav
4243,female_neutral,CREMA,../../../emotion_data/AudioWAV/1052_WSI_NEU_XX.wav
4244,female_sad,CREMA,../../../emotion_data/AudioWAV/1052_WSI_SAD_XX.wav
4245,female_angry,CREMA,../../../emotion_data/AudioWAV/1053_DFA_ANG_XX.wav
4246,female_disgust,CREMA,../../../emotion_data/AudioWAV/1053_DFA_DIS_XX.wav
4247,female_fear,CREMA,../../../emotion_data/AudioWAV/1053_DFA_FEA_XX.wav
4248,female_happy,CREMA,../../../emotion_data/AudioWAV/1053_DFA_HAP_XX.wav
4249,female_neutral,CREMA,../../../emotion_data/AudioWAV/1053_DFA_NEU_XX.wav
4250,female_sad,CREMA,../../../emotion_data/AudioWAV/1053_DFA_SAD_XX.wav
4251,female_angry,CREMA,../../../emotion_data/AudioWAV/1053_IEO_ANG_HI.wav
4252,female_angry,CREMA,../../../emotion_data/AudioWAV/1053_IEO_ANG_LO.wav
4253,female_angry,CREMA,../../../emotion_data/AudioWAV/1053_IEO_ANG_MD.wav
4254,female_disgust,CREMA,../../../emotion_data/AudioWAV/1053_IEO_DIS_HI.wav
4255,female_disgust,CREMA,../../../emotion_data/AudioWAV/1053_IEO_DIS_LO.wav
4256,female_disgust,CREMA,../../../emotion_data/AudioWAV/1053_IEO_DIS_MD.wav
4257,female_fear,CREMA,../../../emotion_data/AudioWAV/1053_IEO_FEA_HI.wav
4258,female_fear,CREMA,../../../emotion_data/AudioWAV/1053_IEO_FEA_LO.wav
4259,female_fear,CREMA,../../../emotion_data/AudioWAV/1053_IEO_FEA_MD.wav
4260,female_happy,CREMA,../../../emotion_data/AudioWAV/1053_IEO_HAP_HI.wav
4261,female_happy,CREMA,../../../emotion_data/AudioWAV/1053_IEO_HAP_LO.wav
4262,female_happy,CREMA,../../../emotion_data/AudioWAV/1053_IEO_HAP_MD.wav
4263,female_neutral,CREMA,../../../emotion_data/AudioWAV/1053_IEO_NEU_XX.wav
4264,female_sad,CREMA,../../../emotion_data/AudioWAV/1053_IEO_SAD_HI.wav
4265,female_sad,CREMA,../../../emotion_data/AudioWAV/1053_IEO_SAD_LO.wav
4266,female_sad,CREMA,../../../emotion_data/AudioWAV/1053_IEO_SAD_MD.wav
4267,female_angry,CREMA,../../../emotion_data/AudioWAV/1053_IOM_ANG_XX.wav
4268,female_disgust,CREMA,../../../emotion_data/AudioWAV/1053_IOM_DIS_XX.wav
4269,female_fear,CREMA,../../../emotion_data/AudioWAV/1053_IOM_FEA_XX.wav
4270,female_happy,CREMA,../../../emotion_data/AudioWAV/1053_IOM_HAP_XX.wav
4271,female_neutral,CREMA,../../../emotion_data/AudioWAV/1053_IOM_NEU_XX.wav
4272,female_sad,CREMA,../../../emotion_data/AudioWAV/1053_IOM_SAD_XX.wav
4273,female_angry,CREMA,../../../emotion_data/AudioWAV/1053_ITH_ANG_XX.wav
4274,female_disgust,CREMA,../../../emotion_data/AudioWAV/1053_ITH_DIS_XX.wav
4275,female_fear,CREMA,../../../emotion_data/AudioWAV/1053_ITH_FEA_XX.wav
4276,female_happy,CREMA,../../../emotion_data/AudioWAV/1053_ITH_HAP_XX.wav
4277,female_neutral,CREMA,../../../emotion_data/AudioWAV/1053_ITH_NEU_XX.wav
4278,female_sad,CREMA,../../../emotion_data/AudioWAV/1053_ITH_SAD_XX.wav
4279,female_angry,CREMA,../../../emotion_data/AudioWAV/1053_ITS_ANG_XX.wav
4280,female_disgust,CREMA,../../../emotion_data/AudioWAV/1053_ITS_DIS_XX.wav
4281,female_fear,CREMA,../../../emotion_data/AudioWAV/1053_ITS_FEA_XX.wav
4282,female_happy,CREMA,../../../emotion_data/AudioWAV/1053_ITS_HAP_XX.wav
4283,female_neutral,CREMA,../../../emotion_data/AudioWAV/1053_ITS_NEU_XX.wav
4284,female_sad,CREMA,../../../emotion_data/AudioWAV/1053_ITS_SAD_XX.wav
4285,female_angry,CREMA,../../../emotion_data/AudioWAV/1053_IWL_ANG_XX.wav
4286,female_disgust,CREMA,../../../emotion_data/AudioWAV/1053_IWL_DIS_XX.wav
4287,female_fear,CREMA,../../../emotion_data/AudioWAV/1053_IWL_FEA_XX.wav
4288,female_happy,CREMA,../../../emotion_data/AudioWAV/1053_IWL_HAP_XX.wav
4289,female_neutral,CREMA,../../../emotion_data/AudioWAV/1053_IWL_NEU_XX.wav
4290,female_sad,CREMA,../../../emotion_data/AudioWAV/1053_IWL_SAD_XX.wav
4291,female_angry,CREMA,../../../emotion_data/AudioWAV/1053_IWW_ANG_XX.wav
4292,female_disgust,CREMA,../../../emotion_data/AudioWAV/1053_IWW_DIS_XX.wav
4293,female_fear,CREMA,../../../emotion_data/AudioWAV/1053_IWW_FEA_XX.wav
4294,female_happy,CREMA,../../../emotion_data/AudioWAV/1053_IWW_HAP_XX.wav
4295,female_neutral,CREMA,../../../emotion_data/AudioWAV/1053_IWW_NEU_XX.wav
4296,female_sad,CREMA,../../../emotion_data/AudioWAV/1053_IWW_SAD_XX.wav
4297,female_angry,CREMA,../../../emotion_data/AudioWAV/1053_MTI_ANG_XX.wav
4298,female_disgust,CREMA,../../../emotion_data/AudioWAV/1053_MTI_DIS_XX.wav
4299,female_fear,CREMA,../../../emotion_data/AudioWAV/1053_MTI_FEA_XX.wav
4300,female_happy,CREMA,../../../emotion_data/AudioWAV/1053_MTI_HAP_XX.wav
4301,female_neutral,CREMA,../../../emotion_data/AudioWAV/1053_MTI_NEU_XX.wav
4302,female_sad,CREMA,../../../emotion_data/AudioWAV/1053_MTI_SAD_XX.wav
4303,female_angry,CREMA,../../../emotion_data/AudioWAV/1053_TAI_ANG_XX.wav
4304,female_disgust,CREMA,../../../emotion_data/AudioWAV/1053_TAI_DIS_XX.wav
4305,female_fear,CREMA,../../../emotion_data/AudioWAV/1053_TAI_FEA_XX.wav
4306,female_happy,CREMA,../../../emotion_data/AudioWAV/1053_TAI_HAP_XX.wav
4307,female_neutral,CREMA,../../../emotion_data/AudioWAV/1053_TAI_NEU_XX.wav
4308,female_sad,CREMA,../../../emotion_data/AudioWAV/1053_TAI_SAD_XX.wav
4309,female_angry,CREMA,../../../emotion_data/AudioWAV/1053_TIE_ANG_XX.wav
4310,female_disgust,CREMA,../../../emotion_data/AudioWAV/1053_TIE_DIS_XX.wav
4311,female_fear,CREMA,../../../emotion_data/AudioWAV/1053_TIE_FEA_XX.wav
4312,female_happy,CREMA,../../../emotion_data/AudioWAV/1053_TIE_HAP_XX.wav
4313,female_neutral,CREMA,../../../emotion_data/AudioWAV/1053_TIE_NEU_XX.wav
4314,female_sad,CREMA,../../../emotion_data/AudioWAV/1053_TIE_SAD_XX.wav
4315,female_angry,CREMA,../../../emotion_data/AudioWAV/1053_TSI_ANG_XX.wav
4316,female_disgust,CREMA,../../../emotion_data/AudioWAV/1053_TSI_DIS_XX.wav
4317,female_fear,CREMA,../../../emotion_data/AudioWAV/1053_TSI_FEA_XX.wav
4318,female_happy,CREMA,../../../emotion_data/AudioWAV/1053_TSI_HAP_XX.wav
4319,female_neutral,CREMA,../../../emotion_data/AudioWAV/1053_TSI_NEU_XX.wav
4320,female_sad,CREMA,../../../emotion_data/AudioWAV/1053_TSI_SAD_XX.wav
4321,female_angry,CREMA,../../../emotion_data/AudioWAV/1053_WSI_ANG_XX.wav
4322,female_disgust,CREMA,../../../emotion_data/AudioWAV/1053_WSI_DIS_XX.wav
4323,female_fear,CREMA,../../../emotion_data/AudioWAV/1053_WSI_FEA_XX.wav
4324,female_happy,CREMA,../../../emotion_data/AudioWAV/1053_WSI_HAP_XX.wav
4325,female_neutral,CREMA,../../../emotion_data/AudioWAV/1053_WSI_NEU_XX.wav
4326,female_sad,CREMA,../../../emotion_data/AudioWAV/1053_WSI_SAD_XX.wav
4327,female_angry,CREMA,../../../emotion_data/AudioWAV/1054_DFA_ANG_XX.wav
4328,female_disgust,CREMA,../../../emotion_data/AudioWAV/1054_DFA_DIS_XX.wav
4329,female_fear,CREMA,../../../emotion_data/AudioWAV/1054_DFA_FEA_XX.wav
4330,female_happy,CREMA,../../../emotion_data/AudioWAV/1054_DFA_HAP_XX.wav
4331,female_neutral,CREMA,../../../emotion_data/AudioWAV/1054_DFA_NEU_XX.wav
4332,female_sad,CREMA,../../../emotion_data/AudioWAV/1054_DFA_SAD_XX.wav
4333,female_angry,CREMA,../../../emotion_data/AudioWAV/1054_IEO_ANG_HI.wav
4334,female_angry,CREMA,../../../emotion_data/AudioWAV/1054_IEO_ANG_LO.wav
4335,female_angry,CREMA,../../../emotion_data/AudioWAV/1054_IEO_ANG_MD.wav
4336,female_disgust,CREMA,../../../emotion_data/AudioWAV/1054_IEO_DIS_HI.wav
4337,female_disgust,CREMA,../../../emotion_data/AudioWAV/1054_IEO_DIS_LO.wav
